raw_wind,normal_val
4.69438,-0.0262485
4.91306,0.0653777
4.74993,-0.00285824
3.68263,-0.469567
3.67946,-0.471019
3.45545,-0.574842
3.83281,-0.40132
3.82786,-0.403554
4.10244,-0.281165
4.1312,-0.268511
5.22124,0.192581
5.21367,0.189482
3.70523,-0.459229
3.70598,-0.45889
4.05361,-0.302713
3.83549,-0.400113
3.6177,-0.499391
3.60612,-0.504736
3.00239,-0.793519
2.9712,-0.809078
2.97188,-0.808733
3.63497,-0.491442
4.34592,-0.17497
3.49318,-0.557175
3.47811,-0.56422
3.57875,-0.517382
3.14962,-0.72103
3.42332,-0.589944
3.55677,-0.527568
3.42997,-0.586812
3.60535,-0.505088
4.03141,-0.312541
3.44542,-0.579547
3.58874,-0.512759
3.73352,-0.446328
4.35018,-0.173129
5.28443,0.218411
6.08871,0.540909
4.80735,0.021237
5.59031,0.342351
7.25567,0.993455
6.91225,0.861753
6.7782,0.81004
7.79151,1.19704
7.86797,1.22592
5.48264,0.298922
4.63603,-0.0509107
5.25621,0.206885
4.83135,0.0312815
4.88117,0.0520909
4.44418,-0.132665
3.69976,-0.46173
4.3858,-0.157764
5.07209,0.131281
4.43858,-0.135069
3.59729,-0.50881
3.78943,-0.420929
3.62675,-0.495225
3.30943,-0.643946
2.39436,-1.1117
1.65451,-1.56138
1.50757,-1.66367
1.55156,-1.63244
1.7656,-1.48756
1.76161,-1.49017
2.06672,-1.29986
2.32658,-1.14948
2.81833,-0.886382
2.82886,-0.881001
3.79402,-0.418853
3.14963,-0.721021
3.38815,-0.606542
2.92188,-0.83382
3.66144,-0.479275
3.75089,-0.438423
3.07998,-0.755132
2.99844,-0.795488
2.78269,-0.904679
2.81146,-0.889903
2.54712,-1.02846
2.71737,-0.938491
3.52994,-0.540036
4.09428,-0.284757
5.40626,0.267986
4.6063,-0.0635083
3.48472,-0.561129
5.29908,0.224388
5.82185,0.435073
5.14625,0.16182
4.79302,0.01523
4.35323,-0.171813
3.78933,-0.420974
4.2791,-0.20391
6.03531,0.519812
6.04224,0.522554
5.27071,0.21281
5.27462,0.214403
5.66282,0.371483
5.63956,0.362148
5.76301,0.411594
5.66442,0.372124
5.15159,0.164016
4.66867,-0.0371043
4.50458,-0.106811
4.52862,-0.0965518
5.30128,0.225282
4.83057,0.0309577
4.65255,-0.043919
5.636,0.360718
4.1876,-0.243786
